k141_73582_1	SARG|gb|APB03219.1|ARO:3003986|TaeA	27.2	272	405	648	1.17e-07	52.8
k141_404348_5	megares|MEG_2865|Drugs|Phenicol|Chloramphenicol_hydrolase|ESTD_1	34.7	271	365	310	2.31e-42	149
k141_404348_5	NCBI|WP_011906899.1|1|1|estDL136|estDL136||2|CHLORAMPHENICOL/FLORFENICOL|PHENICOL|phenicol_hydrolase|AMR|phenicol	37.3	212	365	308	3.99e-35	129
k141_276505_1	megares|MEG_4091|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPB_1	30.2	570	740	1033	2.05e-70	248
k141_276505_1	SARG|gb|AEY83581|ARO:3000510|mupB	30.2	570	740	1033	2.05e-70	248
k141_276505_1	NCBI|WP_000163435.1|1|1|mupA|mupA|insensitivity|2|mupirocin|mupirocin|mupirocin-resistant_isoleucine--tRNA_ligase_MupA|AMR|mupirocin	29.1	573	740	1024	4.41e-67	238
k141_276505_1	megares|MEG_4089|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA_1	29.1	573	740	1024	4.41e-67	238
k141_276505_1	megares|MEG_4090|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA_1	29.1	573	740	1024	6.01e-67	238
k141_276505_1	SARG|gb|CAA53189|ARO:3000521|mupA	29.1	573	740	1024	6.01e-67	238
k141_276505_1	megares|MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES_1	26.4	629	740	1107	2.24e-45	174
k141_276505_1	SARG|gb|ADP36409.1|ARO:3003730|Bifidobacteria	26.4	629	740	1107	2.24e-45	174
k141_56156_1	SARG|YP_594556	22.6	659	685	639	1.54e-42	162
k141_258540_2	SARG|AUI09862.1	45.8	131	549	287	4.55e-26	107
k141_258540_2	SARG|gi|486033774|ref|WP_001505252.1|	38.5	143	549	271	1.57e-23	99.4
k141_258540_2	SARG|gi|490067892|ref|WP_003970071.1|	38.5	143	549	271	2.14e-23	99.0
k141_258540_2	SARG|AJ459418.gene.p01	39.2	125	549	263	1.15e-22	96.7
k141_258540_2	SARG|gi|836556079|ref|WP_047715692.1|	37.4	139	549	271	1.34e-22	96.7
k141_258540_2	SARG|gi|691032885|ref|WP_031987899.1|	37.8	143	549	271	1.34e-22	96.7
k141_258540_2	SARG|gi|916164813|ref|WP_050960181.1|	37.8	143	549	271	1.34e-22	96.7
k141_258540_2	SARG|gi|487670925|ref|WP_001756235.1|	37.8	143	549	271	1.82e-22	96.3
k141_258540_2	SARG|DQ464881.1.gene2.p01	37.8	143	549	271	1.82e-22	96.3
k141_258540_2	NCBI|WP_001043265.1|1|1|sul2|sul2|insensitivity|2|sulfonamide|sulfonamide|sulfonamide-resistant_dihydropteroate_synthase_Sul2|AMR|sulfonamide	37.8	143	549	271	1.82e-22	96.3
k141_129707_1	megares|MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY_1	37.7	342	325	703	7.11e-67	221
k141_166938_4	megares|MEG_7449|Drugs|Glycopeptide|VanA-type_regulator|VANRA_1	30.6	235	237	231	9.44e-29	107
k141_166938_4	NCBI|WP_063856716.1|1|1|vanR-A|vanR-A|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|glycopeptide_resistance_response_regulator_transcription_factor_VanR-A|AMR|glycopeptide	30.6	235	237	231	9.44e-29	107
k141_166938_4	NCBI|WP_222891057.1|1|1|vanR-P|vanR-P|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|glycopeptide_resistance_response_regulator_transcription_factor_VanR-P|AMR|glycopeptide	29.5	234	237	239	8.59e-28	105
k141_166938_4	NCBI|WP_063856723.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|glycopeptide_resistance_response_regulator_transcription_factor_VanR-B|AMR|glycopeptide	30.1	229	237	219	9.16e-25	96.7
k141_166938_4	NCBI|WP_002317273.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|glycopeptide_resistance_response_regulator_transcription_factor_VanR-B|AMR|glycopeptide	30.1	229	237	219	1.28e-24	96.3
k141_166938_4	NCBI|WP_063856719.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|glycopeptide_resistance_response_regulator_transcription_factor_VanR-B|AMR|glycopeptide	30.1	229	237	220	1.31e-24	96.3
k141_166938_4	NCBI|WP_032489743.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|glycopeptide_resistance_response_regulator_transcription_factor_VanR-B|AMR|glycopeptide	30.1	229	237	220	1.83e-24	95.9
k141_166938_4	CARD|gb|ATC67679.1|ARO:3000838|arlR	29.1	230	237	219	6.88e-24	94.4
k141_166938_4	CARD|gb|ADM92605.1|ARO:3000553|adeR	30.8	234	237	247	8.73e-24	94.7
k141_166938_4	NCBI|WP_002368697.1|1|1|vanR-B|vanR-B|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|glycopeptide_resistance_response_regulator_transcription_factor_VanR-B|AMR|glycopeptide	29.3	229	237	220	2.79e-22	90.1
k141_167797_1	SARG|gb|APB03219.1|ARO:3003986|TaeA	37.0	413	416	648	1.52e-82	265
k141_167797_1	SARG|X63451.gene.p01	32.9	447	416	550	7.57e-53	184
k141_167797_1	megares|MEG_6558|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SRMB_1	32.9	447	416	550	7.57e-53	184
k141_167797_1	SARG|M80346.gene.p01	33.3	438	416	551	4.00e-50	176
k141_167797_1	megares|MEG_1491|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|CARA_1	33.3	438	416	551	4.00e-50	176
k141_167797_1	megares|MEG_4307|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA_1	29.4	411	416	655	4.20e-48	172
k141_167797_1	megares|MEG_4308|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA_1	29.4	411	416	655	4.20e-48	172
k141_167797_1	megares|MEG_4313|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA_1	29.4	411	416	655	7.98e-48	172
k141_167797_1	megares|MEG_4318|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA_1	29.4	411	416	655	7.98e-48	172
k141_167797_1	megares|MEG_4309|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA_1	29.4	411	416	655	7.98e-48	172
k141_167797_3	NCBI|WP_002389535.1|1|1|bcrA_Lm|bcrA_Lm||2|peptide|peptide|peptide_resistance_ABC_transporter_ATP-binding_subunit_BcrA|AMR|peptide	27.8	216	244	307	2.84e-16	75.5
k141_168300_2	megares|MEG_4091|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPB_1	25.6	359	601	1033	9.60e-17	83.2
k141_168300_2	SARG|gb|AEY83581|ARO:3000510|mupB	25.6	359	601	1033	9.60e-17	83.2
k141_168300_2	NCBI|WP_000163435.1|1|1|mupA|mupA|insensitivity|2|mupirocin|mupirocin|mupirocin-resistant_isoleucine--tRNA_ligase_MupA|AMR|mupirocin	24.0	375	601	1024	1.26e-13	73.2
k141_168300_2	megares|MEG_4089|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA_1	24.0	375	601	1024	1.26e-13	73.2
k141_168300_2	megares|MEG_4090|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA_1	24.0	375	601	1024	1.26e-13	73.2
k141_168300_2	SARG|gb|CAA53189|ARO:3000521|mupA	24.0	375	601	1024	1.26e-13	73.2
k141_168300_2	megares|MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES_1	28.6	196	601	1107	1.40e-06	50.4
k141_168300_2	SARG|gb|ADP36409.1|ARO:3003730|Bifidobacteria	28.6	196	601	1107	1.40e-06	50.4
k141_59477_1	megares|MEG_5148|Drugs|beta-lactam|Class_D_betalactamases|OXA_1	74.4	39	143	346	2.44e-14	67.4
k141_59477_6	megares|MEG_7563|Drugs|Glycopeptide|VanB-type_resistance_protein|VANXB_2	32.6	353	358	451	9.34e-40	145
k141_23669_5	CARD|gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF	35.4	435	424	444	5.52e-62	206
k141_262218_3	SARG|gi|542061059|gb|ERI11611.1|	32.6	221	302	316	6.66e-27	106
k141_262218_3	NCBI|QHA94808.1|1|1|narA|narA||1|MADURAMICIN/NARASIN/SALINOMYCIN|IONOPHORE|ionophore_ABC_transporter_ATP-binding_subunit_NarA|AMR|ionophore	34.6	214	302	293	2.29e-26	104
k141_262218_3	NCBI|WP_002389535.1|1|1|bcrA_Lm|bcrA_Lm||2|peptide|peptide|peptide_resistance_ABC_transporter_ATP-binding_subunit_BcrA|AMR|peptide	33.5	251	302	307	7.82e-26	103
k141_262218_3	SARG|gi|500194536|ref|WP_011867743.1|	31.2	231	302	306	5.29e-24	98.2
k141_390992_3	SARG|gb|APB03219.1|ARO:3003986|TaeA	31.4	159	476	648	8.54e-11	63.2
k141_390992_3	SARG|gb|MBW0764195.1|ARO:3007027|salC	26.5	155	476	541	8.26e-08	53.5
k141_390992_3	SARG|gi|488243106|ref|WP_002314314.1|	27.6	145	476	492	3.15e-07	51.6
k141_390992_3	SARG|gi|488321355|ref|WP_002390740.1|	26.9	145	476	492	1.68e-06	49.3
k141_390992_3	SARG|gi|488231473|ref|WP_002302681.1|	26.9	145	476	492	1.68e-06	49.3
k141_390992_3	SARG|gi|488216250|ref|WP_002287458.1|	26.9	145	476	492	1.68e-06	49.3
k141_390992_3	SARG|gi|488247627|ref|WP_002318835.1|	26.9	145	476	492	1.68e-06	49.3
k141_390992_3	SARG|AY004350.gene.p01	26.9	145	476	492	1.68e-06	49.3
k141_336102_3	NCBI|WP_012779617.1|1|1|dfrK|dfrK|insensitivity|2|diaminopyrimidine|diaminopyrimidine|diaminopyrimidine-resistant_dihydrofolate_reductase_DfrK|AMR|diaminopyrimidine	36.0	136	141	163	6.37e-28	100
k141_336102_3	SARG|gb|CBL80435.1|ARO:3002869|dfrK	34.6	136	141	163	9.00e-28	99.8
k141_336102_3	NCBI|WP_031775848.1|1|1|dfrK|dfrK|insensitivity|2|diaminopyrimidine|diaminopyrimidine|diaminopyrimidine-resistant_dihydrofolate_reductase_DfrK|AMR|diaminopyrimidine	34.6	136	141	163	9.00e-28	99.8
