k141_9936_11	SARG|gb|APB03214.1|ARO:3003980|tetA(48)	28.3	191	249	343	5.69e-19	83.6
k141_9936_11	NCBI|WP_002389535.1|1|1|bcrA_Lm|bcrA_Lm||2|peptide|peptide|peptide_resistance_ABC_transporter_ATP-binding_subunit_BcrA|AMR|peptide	31.4	191	249	307	6.96e-18	80.1
k141_9936_64	SARG|gb|WP_082039181.1|ARO:3007028|salD	28.1	185	268	544	9.35e-08	51.6
k141_9936_122	SARG|DQ212986.1.gene3.p01	59.2	71	71	75	1.16e-22	81.3
k141_39375_10	CARD|gb|BAD59497.1|ARO:3000501|rpoB2	54.3	1223	1242	1162	0.0	1214
k141_39375_10	CARD|gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	53.0	1230	1242	1186	0.0	1177
k141_39375_10	megares|MEG_8674|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB_1	53.0	1230	1242	1186	0.0	1177
k141_39375_19	NCBI|CBE03766.1|1|1|nimB-Cd|nimB-Cd||1|NITROIMIDAZOLE|NITROIMIDAZOLE|putative_5-nitroimidazole_reductase_NimB-Cd|AMR|nitroimidazole	48.1	156	155	155	8.65e-41	133
k141_39375_19	NCBI|WP_005812825.1|1|1|nimJ|nimJ|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|5-nitroimidazole_reductase_NimJ|AMR|nitroimidazole	31.8	157	155	165	7.34e-22	85.1
k141_39375_38	SARG|NP_878015	35.8	254	316	322	2.55e-34	126
k141_39375_38	SARG|gi|749574782|ref|WP_040203616.1|	35.8	260	316	323	3.62e-34	126
k141_39375_38	SARG|FJ349556.1.gene5.p01	32.6	298	316	326	7.49e-34	125
k141_39375_38	NCBI|WP_011029109.1|1|1|vanH-Sc|vanH-Sc|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-Sc|AMR|glycopeptide	34.2	295	316	337	2.51e-33	124
k141_39375_38	SARG|AAY52004	33.0	291	316	322	7.08e-33	122
k141_39375_38	SARG|KF478993.1.gene2.p01	32.6	276	316	350	2.32e-32	122
k141_39375_38	NCBI|WP_063856710.1|1|1|vanH-Pt2|vanH-Pt2|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-Pt2|AMR|glycopeptide	35.6	233	316	322	2.67e-32	121
