k119_108959_1	ResF|penA_1_AF515059_1	26.3	487	543	581	4.31e-31	126
k119_108959_1	NCBI|WP_063852694.1|1|1|mecA2|mecA2|insensitivity|2|METHICILLIN|beta-lactam|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA2|AMR|beta-lactam	22.3	480	543	668	1.61e-11	65.9
k119_108959_1	NCBI|WP_063852700.1|1|1|mecA2|mecA2|insensitivity|2|METHICILLIN|beta-lactam|PBP2a_family_beta-lactam-resistant_peptidoglycan_transpeptidase_MecA2|AMR|beta-lactam	22.3	480	543	668	2.12e-11	65.5
k119_108959_1	SARG|gb|AQX82857.1|ARO:3004185|mecD	23.1	455	543	678	7.89e-10	60.5
k119_96170_7	SARG|ZP_04433866	59.1	115	120	288	1.18e-42	140
k119_96170_7	SARG|ZP_03949893	59.1	115	120	288	1.18e-42	140
k119_96170_7	SARG|ZP_03984017	59.1	115	120	288	1.18e-42	140
k119_96170_7	SARG|YP_002929946	57.6	125	120	282	1.43e-42	140
k119_96170_7	SARG|ZP_04528247	60.5	119	120	279	5.30e-42	138
k119_96170_7	SARG|ZP_03958019	54.7	128	120	317	9.16e-42	139
k119_96170_7	SARG|YP_002937728	58.9	129	120	289	1.67e-39	132
k119_96170_7	SARG|ZP_03945515	54.2	120	120	291	9.75e-39	130
k119_96170_7	SARG|ZP_03941859	52.5	120	120	288	1.57e-36	124
k119_96170_7	SARG|ZP_03938934	52.5	120	120	288	1.57e-36	124
k119_141162_2	SARG|gi|452996213|gb|AGG19398.1|	31.0	232	391	268	1.01e-28	112
k119_141162_2	SARG|gi|498515090|ref|WP_010815297.1|	31.0	232	391	268	1.01e-28	112
k119_141162_2	SARG|gi|403023847|gb|EJY36064.1|	32.4	188	391	200	2.82e-28	108
k119_141162_2	SARG|gi|452996227|gb|AGG19410.1|	32.4	188	391	252	9.66e-28	108
k119_141162_2	SARG|gi|488259314|ref|WP_002330522.1|	32.4	188	391	268	1.36e-27	108
k119_141162_2	SARG|gi|1036536100|emb|SAM71699.1|	32.4	188	391	268	1.36e-27	108
k119_141162_2	SARG|Q47746	30.5	223	391	268	1.36e-27	108
k119_141162_2	SARG|gi|403219412|emb|CCJ27774.1|	32.4	188	391	268	1.36e-27	108
k119_141162_2	SARG|KF823969.1.gene3.p01	32.4	188	391	268	1.36e-27	108
k119_141162_2	SARG|ACP19238	32.8	189	391	296	9.73e-24	99.0
k119_134834_2	SARG|AAY52004	24.7	219	315	322	3.91e-16	76.6
k119_134834_2	SARG|NP_878015	23.6	220	315	322	3.33e-15	73.9
k119_134834_2	SARG|gi|749574782|ref|WP_040203616.1|	25.8	225	315	323	1.13e-14	72.4
