k141_29954_12	SARG|AF155139.2.gene5.p01	31.7	120	182	206	3.38e-10	55.8
k141_19066_23	megares|MEG_4078|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|MTRAD_1	31.0	116	120	228	2.32e-16	70.9
k141_19066_23	CARD|gb|BAB36671.1|ARO:3000832|evgA	28.3	113	120	204	6.98e-13	61.2
k141_19066_23	CARD|gb|AAD51348.1|ARO:3003066|smeR	30.2	116	120	229	2.53e-12	60.1
k141_19066_23	megares|MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE_1	30.1	103	120	225	1.25e-11	58.2
k141_19066_23	CARD|gb|AAC73788.1|ARO:3003841|kdpE	30.1	103	120	225	1.25e-11	58.2
k141_86_7	CARD|gb|ATC67679.1|ARO:3000838|arlR	28.1	128	507	219	1.48e-07	51.2
k141_127843_10	SARG|gb|AAC75089.1|ARO:3003577|ugd	57.9	95	113	388	1.39e-29	108
k141_127843_21	CARD|gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF	31.7	436	422	444	5.95e-53	182
k141_73564_3	SARG|gb|WP_188331861.1|ARO:3005345|DfrA43_TMP	33.9	177	164	195	6.45e-18	75.9
k141_73564_3	SARG|gb|AAK64581.1|ARO:3004568|dfrA18	29.9	137	164	184	1.14e-07	48.1
k141_73564_10	NCBI|QHA94808.1|1|1|narA|narA||1|MADURAMICIN/NARASIN/SALINOMYCIN|IONOPHORE|ionophore_ABC_transporter_ATP-binding_subunit_NarA|AMR|ionophore	31.2	218	232	293	1.10e-34	124
k141_73564_10	SARG|gi|445996710|ref|WP_000074565.1|	31.3	230	232	309	1.48e-28	108
k141_73564_10	SARG|gi|445996719|ref|WP_000074574.1|	31.7	230	232	309	2.88e-28	107
k141_73564_10	SARG|gi|895736250|emb|COF64653.1|	31.3	230	232	309	4.02e-28	107
k141_73564_10	SARG|gi|446110087|ref|WP_000187942.1|	31.3	230	232	309	4.02e-28	107
k141_73564_10	SARG|gi|445996714|ref|WP_000074569.1|	31.3	230	232	309	4.02e-28	107
k141_73564_10	SARG|gi|895808656|emb|COR83787.1|	31.3	230	232	309	4.02e-28	107
k141_73564_10	SARG|gi|445996709|ref|WP_000074564.1|	30.9	230	232	309	5.60e-28	107
k141_73564_10	SARG|gi|445996723|ref|WP_000074578.1|	31.7	230	232	309	7.82e-28	106
k141_73564_10	SARG|gi|445996722|ref|WP_000074577.1|	31.3	230	232	309	1.09e-27	106
k141_73564_10	SARG|gi|1043490477|ref|WP_065382463.1|	31.3	230	232	309	1.52e-27	105
k141_73564_10	SARG|gi|445996726|ref|WP_000074581.1|	31.3	230	232	309	1.52e-27	105
k141_73564_10	SARG|gi|507054395|ref|WP_016125339.1|	31.3	230	232	309	1.52e-27	105
k141_73564_10	SARG|gi|445996724|ref|WP_000074579.1|	30.9	230	232	309	2.12e-27	105
k141_73564_10	SARG|gi|445996729|ref|WP_000074584.1|	31.3	230	232	309	2.12e-27	105
k141_73564_10	SARG|gi|884875933|emb|CKG93789.1|	30.9	230	232	309	2.12e-27	105
k141_73564_10	SARG|gi|507055561|ref|WP_016126482.1|	30.3	231	232	309	5.75e-27	104
k141_73564_10	SARG|gi|446026113|ref|WP_000103968.1|	31.8	223	232	306	7.62e-27	103
k141_73564_10	SARG|gi|814314593|emb|CKF49145.1|	30.4	230	232	309	8.02e-27	103
k141_73564_10	SARG|gi|488042066|ref|WP_002113463.1|	31.3	230	232	309	1.56e-26	103
k141_73564_10	SARG|gi|447057510|ref|WP_001134766.1|	31.3	230	232	309	1.56e-26	103
k141_73564_10	SARG|gi|488068784|ref|WP_002140181.1|	31.3	230	232	309	2.17e-26	102
k141_73564_10	NCBI|WP_002389535.1|1|1|bcrA_Lm|bcrA_Lm||2|peptide|peptide|peptide_resistance_ABC_transporter_ATP-binding_subunit_BcrA|AMR|peptide	32.2	227	232	307	2.92e-26	102
k141_73564_10	SARG|gi|445996708|ref|WP_000074563.1|	30.9	230	232	309	3.02e-26	102
k141_73564_10	SARG|gi|488130770|ref|WP_002201978.1|	30.3	231	232	309	3.02e-26	102
k141_73564_18	SARG|gi|696368937|ref|WP_032943949.1|	39.3	239	255	648	2.30e-43	154
k141_73564_18	SARG|gi|851913025|ref|WP_048215946.1|	39.3	239	255	648	2.30e-43	154
